user_uuid,Total_number_of_workouts,Number_of_programs_taken,Intensity_per_workout,cluster
2e0a210c-ef9b-4762-b47c-eda8e830fb2a,23,0.47619047619047616,0.13333333333333333,2
2e0d061d-beb5-4505-a23a-f5ae765451a2,5,0.07142857142857142,0.06666666666666667,0
2e0ff525-a70e-4875-abf8-3c6e49dea765,10,0.21428571428571427,0.0,0
2e12f10a-0252-43e4-897f-dbd598036229,5,0.09523809523809523,0.0,0
2e14daed-0b59-4259-9f06-cf9d1a90090f,6,0.11904761904761904,0.0,0
2e197da3-ef14-42c9-8e5e-0eb19c85dac5,10,0.21428571428571427,0.0,0
2e19e54c-2ecf-4aea-a45c-c18ad0d7ade7,9,0.19047619047619047,0.0,0
2e1a56a7-4051-438e-8acf-00f05d71a65c,20,0.33333333333333326,0.3333333333333333,2
2e1c13e2-7fcd-4385-bd91-dd8c4fb03600,10,0.21428571428571427,0.0,0
2e1ce9ba-71cf-431f-a583-57dd12415626,13,0.2857142857142857,0.0,0
2e295cfb-431d-4f5c-ac9a-bc512cdf01ce,17,0.3571428571428571,0.06666666666666667,2
2e2acf63-559e-45ae-8451-20dead965809,33,0.5714285714285714,0.5333333333333333,1
2e2bf400-3e48-44d5-a4b8-4d03d75711ea,20,0.38095238095238093,0.2,2
2e2dc15c-796e-4364-860e-ca348da97e88,30,0.5476190476190476,0.4,2
2e307f5e-1c61-4a10-82f2-d13b0beddf2d,4,0.07142857142857142,0.0,0
2e31635e-4fa2-4dc5-baa4-d7da29e0c140,4,0.07142857142857142,0.0,0
2e3c08b9-f7fb-4ca4-838e-23d813051bcc,4,0.07142857142857142,0.0,0
2e4d65f0-ffdb-4827-8900-19b37daf489e,6,0.11904761904761904,0.0,0
2e4db56f-1aa3-4ea5-af13-4aabbef6cb43,20,0.3571428571428571,0.26666666666666666,2
2e5127ee-eff1-4866-8492-30b74233c74e,25,0.21428571428571427,1.0,1
2e51478e-6e5e-4ffd-a514-8aa602630ff5,10,0.19047619047619047,0.06666666666666667,0
2e52f20e-8800-4366-b967-94acefe1e64a,21,0.47619047619047616,0.0,2
2e53aa61-437b-4121-b8bb-0545c589d6de,40,0.6666666666666666,0.7333333333333333,1
2e56625e-a7cb-41d6-a00d-b0f327284efa,11,0.19047619047619047,0.13333333333333333,0
2e57aaa0-d05c-42f3-a6aa-7e86b08f05c3,8,0.14285714285714285,0.06666666666666667,0
2e5d7c0d-c9dc-46c1-af00-d9b321abf87a,17,0.30952380952380953,0.2,2
2e5d84c3-5660-42f4-a796-8f38ec280f03,5,0.09523809523809523,0.0,0
2e5dcf17-550c-49b0-a8e9-707b784648b5,4,0.07142857142857142,0.0,0
2e5efe41-47d0-42bb-bdfd-b7694ab5818e,13,0.26190476190476186,0.06666666666666667,0
2e646ae3-3fe7-4209-8011-06ec4c352a60,6,0.11904761904761904,0.0,0
2e67ed6b-9c8f-4384-a63e-3d6c030518c1,21,0.33333333333333326,0.4,2
2e6971f7-967b-458d-9cca-e71e6615f72a,4,0.07142857142857142,0.0,0
2e6ea528-777b-46bc-bba7-bcabda46726c,22,0.40476190476190477,0.26666666666666666,2
2e6ed73f-271c-488a-9807-28b32a0cd6a8,6,0.11904761904761904,0.0,0
2e6fcf14-496b-43dc-b0c1-7ece49be55aa,21,0.4285714285714285,0.13333333333333333,2
2e731a54-df85-46bd-8b95-dc5d53d0b4c0,26,0.4285714285714285,0.4666666666666667,1
2e7510a1-7732-4bcb-bff3-7d479cf33ba7,4,0.07142857142857142,0.0,0
2e76f021-2e3c-4918-818b-d330592175c1,6,0.11904761904761904,0.0,0
2e7afc76-111b-4d97-90ed-11ecdb13fa02,5,0.09523809523809523,0.0,0
2e7d1f90-415b-4e19-a604-2ec946822950,49,0.9999999999999999,0.4,2
2e7da3b8-bd64-4b77-8503-a2510be04b48,13,0.23809523809523805,0.13333333333333333,0
2e7eb77a-e2e7-45ca-97b1-7df13c88fce2,8,0.14285714285714285,0.06666666666666667,0
2e90d2e8-7947-43d2-8828-3999b026d021,7,0.14285714285714285,0.0,0
2e91e9c2-081f-4930-bd87-f9a81a31766d,11,0.23809523809523805,0.0,0
2e959925-a479-47d2-adf7-2245ae57f7f9,11,0.23809523809523805,0.0,0
2e9b1ec3-7d23-441f-bb09-448525a7677d,18,0.3571428571428571,0.13333333333333333,2
2e9cb4c6-85b6-429f-b89e-238e90d201fd,4,0.07142857142857142,0.0,0
2ea00a52-8a8e-4204-82a5-278f26393691,21,0.47619047619047616,0.0,2
2ea6605d-12f3-4e4e-99eb-eca0e973236a,4,0.07142857142857142,0.0,0
2eab9ef6-cd1a-444a-a1ba-e94322499dce,15,0.2857142857142857,0.13333333333333333,0
2eacee80-9f7d-4099-bcac-b15cabb6db84,9,0.19047619047619047,0.0,0
2ead500b-939a-4073-a070-cbe750d046d5,20,0.3571428571428571,0.26666666666666666,2
2eae74b4-3e32-42ba-a23d-c491e819023a,22,0.47619047619047616,0.06666666666666667,2
2eaeb489-6d4f-4b09-aba7-79dab3068ef7,16,0.3571428571428571,0.0,0
2eb4b3be-2b68-42d0-b5e4-de2c1741629a,26,0.47619047619047616,0.3333333333333333,2
2eb7fd1a-da23-42df-b07a-21511c0a4653,39,0.7142857142857142,0.5333333333333333,1
2ebac564-adb8-400b-af12-96e96affef53,4,0.07142857142857142,0.0,0
2ebc930b-8ad7-4b12-a411-d3006683a787,19,0.4285714285714285,0.0,2
2ebeaa18-caa8-4e2a-b854-3f23d3ad0d60,12,0.21428571428571427,0.13333333333333333,0
2ec75ed4-a0d2-44d4-8a26-14507e9ae54d,14,0.30952380952380953,0.0,0
2ec8e81f-28a9-4b1d-a6c7-26aca0e9da08,17,0.2857142857142857,0.26666666666666666,2
2ec9d7d2-9807-4871-bc5c-c0a0806070c7,7,0.11904761904761904,0.06666666666666667,0
2ecb5ba5-08dd-40bc-820d-689afc9e76ce,9,0.14285714285714285,0.13333333333333333,0
2ece033e-3082-4c66-940f-793eddc8e882,33,0.5714285714285714,0.5333333333333333,1
2ece2cd7-440b-4267-a3a7-fd35a22f7319,6,0.11904761904761904,0.0,0
2ecf80bc-a94f-4315-ab5d-8573b9390622,19,0.4285714285714285,0.0,2
2edb50db-a58d-4583-8dca-e27507113327,14,0.2857142857142857,0.06666666666666667,0
2eddeb9d-c342-449d-91a4-2f1190b8327b,5,0.09523809523809523,0.0,0
2edf58a4-f348-4442-ab4e-f3bca330934f,7,0.047619047619047616,0.26666666666666666,0
2edf5ac1-2017-4ee9-85a4-debead556dac,17,0.30952380952380953,0.2,2
2ee05d8d-088c-48c3-b800-864f07a0b625,13,0.14285714285714285,0.4,0
2ee19a48-9aa8-4a99-9577-aa91e56e5be0,5,0.09523809523809523,0.0,0
2ee5fdaf-209c-422c-b27a-a8ff61aa87ce,4,0.07142857142857142,0.0,0
2ee75534-fbfe-43c4-be1f-75b9678daf28,11,0.14285714285714285,0.26666666666666666,0
2ef79f7a-f91d-4ad4-8ecb-9df431b7f8f8,5,0.07142857142857142,0.06666666666666667,0
2ef9d50c-fc91-4eed-a21f-243cfe52825a,5,0.09523809523809523,0.0,0
2efe5c19-9fc5-40e1-af7f-50e81a2bd211,9,0.11904761904761904,0.2,0
2eff7015-59b6-4cf7-8cf7-88a6e1f92fc5,40,0.7857142857142857,0.4,2
2f014376-d2d6-4b5c-9104-853965ed9120,11,0.21428571428571427,0.06666666666666667,0
2f0adcd8-1fda-449c-b285-d99a3bf381ec,6,0.11904761904761904,0.0,0
2f0c2128-48c7-43c2-9eda-03a99da8b2b4,36,0.5952380952380952,0.6666666666666666,1
2f0f3293-25f7-4399-91cc-e270eaa9f18c,4,0.07142857142857142,0.0,0
2f14ed8e-51c8-4b6a-b326-eede28a2f362,12,0.21428571428571427,0.13333333333333333,0
2f1f3b1f-ca7b-4b6a-8086-afd6b91b03bd,13,0.26190476190476186,0.06666666666666667,0
2f211283-afe3-496c-b9e1-6a25e1eb94b5,3,0.023809523809523808,0.06666666666666667,0
2f24ddc3-888b-496c-8e0f-ab2a261267ab,23,0.33333333333333326,0.5333333333333333,1
2f266144-9aae-46bb-a00c-9231da113b8d,26,0.4285714285714285,0.4666666666666667,1
2f276dc5-3ff6-4ce1-93d3-6c253e52ee20,5,0.09523809523809523,0.0,0
2f2d83da-0c9a-48c0-ba0b-968bed46c1a6,7,0.14285714285714285,0.0,0
2f3401a0-8e00-4c0c-a375-776266a4b8ee,8,0.14285714285714285,0.06666666666666667,0
2f3d0dad-a360-488f-bded-b0c07b6e5601,37,0.4999999999999999,1.0,1
2f44f4ab-2b53-4b1f-aa71-e1239007ed58,13,0.26190476190476186,0.06666666666666667,0
2f45fb69-d8e5-4f0d-8705-f589ba23196c,21,0.26190476190476186,0.6,1
2f4ab996-b23a-4ef2-86d5-77c5fcb7398b,16,0.2857142857142857,0.2,0
2f4d17d6-2e59-43db-9e46-d146be875075,8,0.16666666666666666,0.0,0
2f4ddc34-3c95-43f0-957d-26db3fe151f2,4,0.07142857142857142,0.0,0
2f500c3c-f925-4fe2-b29c-21fa2ca14b87,35,0.619047619047619,0.5333333333333333,1
2f50b58c-6ff1-44a8-b405-d2d628adc9d7,6,0.11904761904761904,0.0,0
2f5219a3-6f82-4f9b-97bd-5c2e05b08c36,47,0.8095238095238094,0.8,1
2f54cdbf-b001-4323-ae8b-abd40f484763,19,0.40476190476190477,0.06666666666666667,2
2f564f20-2ee9-4b95-b8d3-1042ee620e3a,27,0.619047619047619,0.0,2
2f56be32-006d-46e5-b7b0-88d6c8beb858,4,0.07142857142857142,0.0,0
2f5770bf-81c1-4690-a4bb-2481ba076dc9,23,0.4999999999999999,0.06666666666666667,2
2f5bc725-c668-48ed-b5da-618970263a65,10,0.19047619047619047,0.06666666666666667,0
2f5deae0-3c65-4a59-8261-d299b70e8c76,5,0.09523809523809523,0.0,0
2f609ede-d6e1-4d26-af31-459944a98f9d,11,0.19047619047619047,0.13333333333333333,0
2f629a58-1c8b-4dda-870a-884b8761c555,5,0.09523809523809523,0.0,0
2f6eb511-dae1-442a-96b0-b4432b92971d,13,0.2857142857142857,0.0,0
2f714fbf-c416-4b8f-b5d2-026f40fb88d6,11,0.21428571428571427,0.06666666666666667,0
2f726ad7-53a6-429d-828b-9d1543b13fa5,4,0.07142857142857142,0.0,0
2f7322d5-c88c-4027-ba7d-c0ab3706a490,8,0.16666666666666666,0.0,0
2f73d2a6-b666-433d-80ae-d26ed653220f,4,0.07142857142857142,0.0,0
2f749739-6796-46f0-89e4-56277ac9d5cf,31,0.619047619047619,0.26666666666666666,2
2f74dd0d-4e2d-4df2-b8b5-fba257313429,14,0.2857142857142857,0.06666666666666667,0
2f7ba105-9eb8-42ef-9363-5e789f1bb568,16,0.30952380952380953,0.13333333333333333,0
2f7c8a55-a7e4-47e1-9c11-a7e4ea97e89f,6,0.11904761904761904,0.0,0
2f8c00a3-85c5-48ff-a849-56f8fa499f0e,9,0.14285714285714285,0.13333333333333333,0
2f8d0ce0-3824-40f2-9254-e4b80d7a844c,7,0.14285714285714285,0.0,0
2f910751-f863-42e2-bf37-bf009e9cfe60,4,0.07142857142857142,0.0,0
2f940eb2-4082-465d-a3f4-e1eca2d8c266,9,0.14285714285714285,0.13333333333333333,0
2f94d3bc-b9b3-46d8-a179-46c9fea33d69,9,0.19047619047619047,0.0,0
2f95c827-7d06-4966-a552-4af8ed0c01f2,13,0.19047619047619047,0.26666666666666666,0
2f95e1b1-327f-4afc-bcac-7e990c4805e4,13,0.23809523809523805,0.13333333333333333,0
2f98802b-b25b-46fe-84d0-5e41ec9cc4af,32,0.5476190476190476,0.5333333333333333,1
2f9ce3a1-5d85-4e64-b3e5-a441975cd6d3,7,0.11904761904761904,0.06666666666666667,0
2fa00aa7-547e-47d3-b5a2-370048440afb,7,0.14285714285714285,0.0,0
2fa2a2df-1eef-4b89-8213-597e36e1ee1a,4,0.07142857142857142,0.0,0
2fa3c165-9930-4ee1-82db-073c64323cd4,18,0.40476190476190477,0.0,2
2fa3f6e0-f5c3-4a10-8165-9b12ddea6f7b,3,0.047619047619047616,0.0,0
2fa41a3f-57c0-48ff-9bb0-61b0f87270af,20,0.38095238095238093,0.2,2
2fa8b2a9-33cc-4df9-840f-ff818bf1750f,6,0.11904761904761904,0.0,0
2faa1f41-55c1-40da-bbfd-02215a990a0a,10,0.19047619047619047,0.06666666666666667,0
2fad9a91-b36e-4e92-b09c-735fa3e7456e,35,0.619047619047619,0.5333333333333333,1
2fafdd52-9a09-4bad-b67d-4904f4c0b114,10,0.19047619047619047,0.06666666666666667,0
2fb0c425-1ca3-44e7-bd3b-422272a23a6f,6,0.11904761904761904,0.0,0
2fb31428-3726-4fab-b0bd-a3fdab3e03d7,7,0.14285714285714285,0.0,0
2fb51175-ff1d-4f05-a5a4-549377f9d635,10,0.14285714285714285,0.2,0
2fbb8c95-29d4-4483-a76e-1d58489b610b,30,0.6428571428571428,0.13333333333333333,2
2fbcfc74-71d6-425f-b1af-71d0ec79cb74,5,0.047619047619047616,0.13333333333333333,0
2fc2991b-a2d0-4e3f-9394-e8b1ec89fd7c,14,0.2857142857142857,0.06666666666666667,0
2fc2b044-8b36-4f40-9a39-c1363fef616a,20,0.4285714285714285,0.06666666666666667,2
2fcce200-785c-43c9-8429-9bddd4378467,5,0.09523809523809523,0.0,0
2fcdbc37-7f3d-4889-84e2-c2dfd3623579,23,0.4999999999999999,0.06666666666666667,2
2fd7dbbf-60bf-47cf-9fd6-d0642db8cd68,10,0.19047619047619047,0.06666666666666667,0
2fd8aef9-22a9-401e-bf5f-ea187eb6a8d2,11,0.16666666666666666,0.2,0
2fdbad30-d6f9-479e-a6c2-6a83884a9035,4,0.07142857142857142,0.0,0
2fe050a9-0258-4198-a5e2-c82d2df10d86,4,0.07142857142857142,0.0,0
2fe200c2-8531-4ba7-888d-5c2b2b491175,7,0.07142857142857142,0.2,0
2fe2c75e-fb1f-45ab-8e48-c0c690ad8d43,4,0.07142857142857142,0.0,0
2fe2e3a7-22e6-4a75-9720-21e0d2b893ef,9,0.16666666666666666,0.06666666666666667,0
2fee7c7d-e1d6-48e7-8d76-569233612557,21,0.2857142857142857,0.5333333333333333,1
2ff00cb2-44ea-4061-8eac-48d56b288bfb,6,0.09523809523809523,0.06666666666666667,0
2ff1966c-89d5-407b-8393-e4a64d6d8902,7,0.14285714285714285,0.0,0
2ff32c9e-d2b8-4c79-8bdb-fbef2f8adf6a,27,0.5476190476190476,0.2,2
2ff45fdd-79f1-416d-8712-e86542ab6390,9,0.19047619047619047,0.0,0
2ff79720-04af-4084-89fc-a03f7016a432,16,0.30952380952380953,0.13333333333333333,0
2ffb6cab-8398-4ae7-b0fa-760503da094b,35,0.7142857142857142,0.26666666666666666,2
2ffe8efa-2f2f-4ed4-bba0-d02248b16143,7,0.14285714285714285,0.0,0
2ffed02f-175c-4833-99b6-556306acb776,4,0.07142857142857142,0.0,0
30013cc2-141b-4611-a46c-1b79669a5940,10,0.19047619047619047,0.06666666666666667,0
3001aa99-a30f-4620-9b4d-c029d3568ed9,15,0.21428571428571427,0.3333333333333333,0
30095780-59bd-4896-ac44-21216f2df437,14,0.21428571428571427,0.26666666666666666,0
300fa68d-9d8d-409e-8983-0d7acb003733,9,0.19047619047619047,0.0,0
3010595c-9c2c-4cbf-b405-815d4072cee7,13,0.21428571428571427,0.2,0
30117117-40f7-4ebd-904c-c87f7658c953,19,0.40476190476190477,0.06666666666666667,2
3012a61a-2e6e-46e5-a20b-d88b6fe9bab9,6,0.09523809523809523,0.06666666666666667,0
3013cca1-2198-421c-ace1-f062c88a4a4c,5,0.09523809523809523,0.0,0
30180232-4f6d-4afd-a514-c69dbeddb314,19,0.40476190476190477,0.06666666666666667,2
301e397f-c788-4db1-b913-83cce0c16759,6,0.07142857142857142,0.13333333333333333,0
301e473d-aa7d-4908-ab21-2b1baf9e88f0,4,0.07142857142857142,0.0,0
302168ab-1d11-4686-a672-c3cc922adcf3,9,0.19047619047619047,0.0,0
3023e5bd-e2d6-423a-a04f-c8719d6ce61d,22,0.47619047619047616,0.06666666666666667,2
302586af-469a-4565-8d9f-0ed7fc222b4e,15,0.26190476190476186,0.2,0
3028a41f-8ea0-4696-ac31-32855ceb3db5,4,0.07142857142857142,0.0,0
30291a64-7d6e-4c1e-bcae-051d413b0e4e,13,0.19047619047619047,0.26666666666666666,0
302e6fb2-30fd-4706-a575-464cfc2e46f2,4,0.07142857142857142,0.0,0
3034e5c3-574b-4eee-afea-d9d150f0bf03,9,0.19047619047619047,0.0,0
3036595f-fd46-4e7d-9485-6853a755571a,7,0.14285714285714285,0.0,0
30369a74-8f4c-4d31-9a98-92dc4f0d66fd,4,0.07142857142857142,0.0,0
303aafbd-97d7-47fc-9128-dac8d94b0a2c,7,0.14285714285714285,0.0,0
303c5818-d974-4c54-b39e-7e3e5a3ca98b,7,0.14285714285714285,0.0,0
30437cca-9d3d-4044-8134-59d713acd04a,7,0.11904761904761904,0.06666666666666667,0
30449483-b1e0-45c8-bb10-db428f6cc983,35,0.7142857142857142,0.26666666666666666,2
3044f772-354a-4adf-8193-c7d8486beadf,6,0.11904761904761904,0.0,0
304c116b-32d7-45f1-afac-0df5627da2b0,8,0.16666666666666666,0.0,0
304c894c-9cc4-44be-9c3b-5f4740b5fa10,5,0.07142857142857142,0.06666666666666667,0
304fb04f-5449-4959-abdc-81ed12ab7aed,25,0.40476190476190477,0.4666666666666667,1
30550b1e-ccf2-4e9d-8bfd-29dc8ae08a4b,11,0.19047619047619047,0.13333333333333333,0
305c4b3e-9491-45d0-8156-2410c9cf4940,6,0.11904761904761904,0.0,0
3061ce91-9f9b-41e5-a322-8722c3be6d6a,4,0.07142857142857142,0.0,0
3065c51d-a47d-4ae2-9e1d-e0dc7f617cf0,14,0.30952380952380953,0.0,0
30688423-aac9-478d-9a2e-8fe22f4cc9f4,9,0.16666666666666666,0.06666666666666667,0
3069d95b-85ce-4a51-b65c-a4327377122d,18,0.40476190476190477,0.0,2
306bad12-25d7-4e43-82db-6233ebe97ccc,6,0.11904761904761904,0.0,0
306f4969-1a99-4fb5-bad8-76d21543def8,24,0.47619047619047616,0.2,2
3071bf00-686d-4066-8e64-8bcc61db6bb2,8,0.16666666666666666,0.0,0
3071c340-3e9a-4514-b13b-b86bc16cde3b,41,0.738095238095238,0.6,1
3071d3f8-61bb-49de-870c-8f9ccc0c5167,4,0.07142857142857142,0.0,0
307741c7-cf05-438a-a0a5-cb07f296c55c,14,0.2857142857142857,0.06666666666666667,0
30788e83-6163-401c-b436-caab2d8c68e4,25,0.4999999999999999,0.2,2
307da8d6-4f12-4014-9c6b-fd16e0653da0,5,0.09523809523809523,0.0,0
3082611d-53ec-4f7a-80cc-41b1171afc40,13,0.23809523809523805,0.13333333333333333,0
308744ba-1fd0-4bac-994a-d2818f239d4a,20,0.40476190476190477,0.13333333333333333,2
3088694c-75a1-4fa0-84df-afbcd3add45e,7,0.14285714285714285,0.0,0
30960aff-2dfb-462d-9757-a5a0f8b1b5dc,6,0.09523809523809523,0.06666666666666667,0
3099843a-c0ed-4013-a4bb-eb82e5b68d65,15,0.2857142857142857,0.13333333333333333,0
309b059f-26f4-40e4-b2b3-b1983690bac1,7,0.11904761904761904,0.06666666666666667,0
309e2547-dd37-4342-aedc-a02160e148e3,4,0.07142857142857142,0.0,0
30a1d770-1673-4502-8a08-a0427ac3fb65,12,0.23809523809523805,0.06666666666666667,0
30a65a4b-7fa2-4530-a1cd-adfc42535199,22,0.45238095238095233,0.13333333333333333,2
30abc684-633c-43d5-8ac9-7bff532c8329,6,0.11904761904761904,0.0,0
30ac5695-543f-4556-895f-84452d5bbd5b,20,0.21428571428571427,0.6666666666666666,1
30acb07d-c6d3-4444-9913-2f58bb27a19d,8,0.14285714285714285,0.06666666666666667,0
30b53cc6-c185-4fbb-af4b-0b7990db8d57,27,0.5952380952380952,0.06666666666666667,2
30b94a3e-7445-45b1-acc2-942f82539f1f,15,0.30952380952380953,0.06666666666666667,0
30b9e4e9-dfa3-48f5-b526-6e0f3ede3576,4,0.047619047619047616,0.06666666666666667,0
30bedcb9-36dd-4ab8-b7b8-8f00b6cdf7f2,5,0.09523809523809523,0.0,0
30c2260a-c324-4ae7-8a4e-438b47108ede,21,0.4285714285714285,0.13333333333333333,2
30c725f9-5939-4849-a13c-371b5abb845e,10,0.19047619047619047,0.06666666666666667,0
30c92fd8-0412-45fa-baae-80887fe489de,9,0.16666666666666666,0.06666666666666667,0
30c983bb-203f-45eb-8fb9-b97884432ef4,10,0.19047619047619047,0.06666666666666667,0
30ccdc96-24db-4363-9644-c2134a0f9caa,10,0.21428571428571427,0.0,0
30cd8493-885a-47f6-892f-20eac569c346,10,0.19047619047619047,0.06666666666666667,0
30d2ea83-848b-4759-a93c-666ebaaa98b2,4,0.047619047619047616,0.06666666666666667,0
30d37d72-42ab-4cde-a29a-23b810d2ce76,38,0.7857142857142857,0.26666666666666666,2
30d60c98-e44b-4ace-98c5-cf8e7ee0ec56,28,0.619047619047619,0.06666666666666667,2
30d79c7d-74f2-4bf3-81b3-7fbb4b690946,11,0.21428571428571427,0.06666666666666667,0
30db4289-61dc-450b-81cc-df432f5e4299,7,0.14285714285714285,0.0,0
30db8b10-d94d-4841-93ce-6736050fac77,7,0.14285714285714285,0.0,0
30de6b99-3c50-41fd-86d0-6c383b2ca222,4,0.07142857142857142,0.0,0
30e10353-4d50-410d-b2cf-172ed590fd83,10,0.19047619047619047,0.06666666666666667,0
30e376c2-7d3b-4e00-a698-dce0d2aab476,15,0.33333333333333326,0.0,0
30e85164-30eb-47f5-8af6-65ed5a1ba0db,5,0.09523809523809523,0.0,0
30ea0e1c-306c-48a6-afec-988a6938fc9c,31,0.7142857142857142,0.0,2
30ea1c89-5e25-4b05-a830-1f2ab6183f23,8,0.16666666666666666,0.0,0
30eb4ffe-7eea-4c2f-bb5a-b5dd2af454fb,7,0.09523809523809523,0.13333333333333333,0
30f13a31-c1ff-4c99-969e-81299440929b,6,0.11904761904761904,0.0,0
30f21072-d29f-4738-ad10-10b6e8262a3f,6,0.047619047619047616,0.2,0
30f3d82f-916e-40c8-8f61-aaa29da81582,10,0.21428571428571427,0.0,0
30f41469-d972-4b10-8a8f-44e38f7ab584,5,0.09523809523809523,0.0,0
30fdb7f3-94e1-4f45-835f-1ed0ddb65682,14,0.30952380952380953,0.0,0
30fe0737-45f4-4a3c-a873-c8798c0322bd,28,0.5476190476190476,0.26666666666666666,2
31005743-61e7-4bb3-af9c-d9bbb2125217,23,0.45238095238095233,0.2,2
3100b43a-46fc-4786-be13-34d637954e30,10,0.19047619047619047,0.06666666666666667,0
3107e8ec-925e-4a88-bad2-dea3429ec084,8,0.11904761904761904,0.13333333333333333,0
31083bb8-ee22-4655-bc11-ee3560e2a4ac,23,0.3571428571428571,0.4666666666666667,1
31095dc6-1f87-4ef5-acb4-82d9a6406306,4,0.047619047619047616,0.06666666666666667,0
310a6aed-2a35-4073-93e0-c82be0891c7c,10,0.19047619047619047,0.06666666666666667,0
310e7331-b501-4db6-99d2-913672fdcec7,4,0.07142857142857142,0.0,0
311675c9-6e2c-4251-b872-a00d615de7b0,18,0.38095238095238093,0.06666666666666667,2
31183859-7436-43ae-882b-30148af954c7,8,0.14285714285714285,0.06666666666666667,0
31196f71-29ed-49cf-bb53-34bcd663bb75,41,0.8571428571428571,0.26666666666666666,2
311c874c-8e3e-4119-8f0a-b5fbf7c5a785,19,0.4285714285714285,0.0,2
311e3e5f-5f8a-4157-acc6-be289f5bed43,5,0.09523809523809523,0.0,0
31297e12-5a3b-4b60-ae72-be1d74d17244,34,0.6666666666666666,0.3333333333333333,2
312ef57a-2274-4ef5-916b-0af62399600f,6,0.11904761904761904,0.0,0
312f2b9b-2eb3-4995-a7ec-ee8824177f3a,18,0.40476190476190477,0.0,2
3130c181-18b0-430b-81fa-1885c6239404,8,0.14285714285714285,0.06666666666666667,0
3135676d-0c57-4a8a-b46a-e656e4f87f00,43,0.7142857142857142,0.8,1
313cc648-b6c5-467d-ba45-b3f6eada737c,11,0.23809523809523805,0.0,0
313e800d-0d34-49f0-b030-bae08cb4fc4b,43,0.8809523809523808,0.3333333333333333,2
3142c4a7-44a8-43b6-9251-436b02a67070,21,0.30952380952380953,0.4666666666666667,1
31453144-2a30-470b-8653-1d377c0c85b1,7,0.14285714285714285,0.0,0
314565fa-9a43-4484-a73e-eff04e3727a4,5,0.09523809523809523,0.0,0
314663af-adbf-4075-90cd-dab9fee7144f,8,0.11904761904761904,0.13333333333333333,0
31477074-d73d-4657-981e-4b07dc5f4bd3,15,0.33333333333333326,0.0,0
314d5be2-871d-4e2d-bbdb-595b35f355ce,24,0.40476190476190477,0.4,2
314e938f-63a1-4186-902f-db040fbfd09c,7,0.14285714285714285,0.0,0
31505da0-2668-4376-9819-f408b7fbd718,4,0.047619047619047616,0.06666666666666667,0
31562772-53e4-4cee-83b8-82017280eb0a,8,0.14285714285714285,0.06666666666666667,0
3159478d-107a-4b19-b8fe-79f73837ca53,10,0.14285714285714285,0.2,0
315be4c3-2494-43a5-bd11-fbdd4b12cff0,17,0.38095238095238093,0.0,2
3160b236-91cd-45cc-9eb1-dce2fe230351,14,0.23809523809523805,0.2,0
3165f9ff-ee1a-4808-824b-69676ca2ae66,4,0.07142857142857142,0.0,0
3168c947-1a74-4298-acf4-b5e2db9e5d1f,4,0.07142857142857142,0.0,0
3169909d-14c5-47a4-8426-82d58bdd2a6f,17,0.21428571428571427,0.4666666666666667,1
3169f199-48e9-4745-b804-556ae8f256c2,13,0.23809523809523805,0.13333333333333333,0
316a8cb6-bd83-417d-99fb-81819e9f2f76,4,0.07142857142857142,0.0,0
316b8ad6-0da4-4fec-a1dd-65d69176888a,13,0.14285714285714285,0.4,0
316d06f1-4ffd-44e2-91c3-c1a94e9eb2af,37,0.4999999999999999,1.0,1
316e18b8-74c5-4c17-a69b-e4cdb849214e,8,0.16666666666666666,0.0,0
3171defe-da84-47e4-b93e-edf37d8030a1,22,0.30952380952380953,0.5333333333333333,1
31746048-4763-48c0-98d6-1af1dc3f9333,16,0.2857142857142857,0.2,0
317f00ce-631b-4819-860e-2a8fac596218,49,0.8333333333333333,0.8666666666666667,1
3181ecb9-cab6-43e5-aa04-859e06c684fe,7,0.14285714285714285,0.0,0
3196d601-e20e-4854-9e3e-a3b7db34dcbb,28,0.4999999999999999,0.4,2
319cfe56-6a34-43e8-9aa3-c5c27f9514a5,6,0.11904761904761904,0.0,0
319dcdf9-20dc-4826-aae0-edceb30c84e9,7,0.14285714285714285,0.0,0
319f2f79-cd91-4508-825a-b0f67e42def6,6,0.09523809523809523,0.06666666666666667,0
319ff743-ebb4-4e67-9678-7e02d35a6fbf,6,0.11904761904761904,0.0,0
31a3b8e5-7ccb-4c4a-9819-5a859ad4b2e9,5,0.09523809523809523,0.0,0
31a78e6c-2170-4e03-8c60-9f2b45274345,31,0.5714285714285714,0.4,2
31ab67a8-f601-4c07-9cc9-5ed35eff1f12,19,0.38095238095238093,0.13333333333333333,2
31abfa8b-419b-4f97-a341-30a54a25ab10,6,0.11904761904761904,0.0,0
31ad70cc-adeb-4849-a87f-b83e7935a6fb,4,0.07142857142857142,0.0,0
31b7d4df-d683-4421-a505-386974578daf,8,0.11904761904761904,0.13333333333333333,0
31b7d783-21fd-47fa-b6c5-6c038815aa3b,4,0.07142857142857142,0.0,0
31bd2aa3-1bec-4572-947c-e65718b5ae45,15,0.33333333333333326,0.0,0
31c23683-a4d8-44ab-b574-7f716b1015bc,6,0.11904761904761904,0.0,0
31c775c7-2d2b-4d62-9cd7-8f41f6aad290,4,0.07142857142857142,0.0,0
31c8b143-c60c-4798-b814-1cdc5e94cb0d,18,0.2857142857142857,0.3333333333333333,2
